Known Planet Name,X,Y,RA,Dec,Rand. Dist.,Region,Sector,Grid,Link,technicalId,Source : http://www.swgalaxymap.com/,url,title,is_character,side_bar,paragraph,crosslinks,Empire,Rebel
Thonner,-4877.56,-10335.75,0.08738194467,24.58432815,383000512,Outer Rim,Moddell Sector,H16,http://starwars.wikia.com/wiki/Thonner,310.0,,https://starwars.fandom.com/wiki/Thonner,Thonner,False,"{'General information': {'Location': ['Moddell sector', 'Outer Rim Territories']}}","Thonner was a location in the galaxy's Moddell sector.
","['Moddell_sector', 'Outer_Rim_Territories', 'Canon', 'The_galaxy']",0,0
Thule,8845.82,7394.28,0.08724507926,24.58698051,383000126,Outer Rim,Esstran Sector,Q5,http://starwars.wikia.com/wiki/Thule,756.0,,https://starwars.fandom.com/wiki/Thule,Thule,False,{'Astrographical information': {'Sector': 'Esstran sector'}},"Thule was a location in the Esstran sector of the galaxy.
","['Esstran_sector', 'Canon', 'The_galaxy']",0,0
Thustra,4547.66,3416.15,0.08728794548,24.58638539,383000289,Expansion Region,Sumitra Sector,O7,http://starwars.wikia.com/wiki/Thustra,1158.0,,https://starwars.fandom.com/wiki/Thustra,Thustra,False,"{'Astrographical information': {'Region': 'Expansion Region', 'System': 'Thustra system', 'Grid coordinates': 'O-7'}}","Thustra was a planet located in the Thustra system of the Expansion Region. Sephi flyers came from here.
","['Noncom', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Thustra_system', 'Wilhuff_Tarkin', 'Planet', 'Sephi_flyer', 'Canon', 'Expansion_Region']",0,0
Thyferra,989.26,-6633.62,0.08732343396,24.58488198,382999649,Inner Rim,Jaso Sector,L14,http://starwars.wikia.com/wiki/Thyferra,1222.0,,https://starwars.fandom.com/wiki/Thyferra,Thyferra,False,"{'Astrographical information': {'Region': 'Inner Rim', 'Grid coordinates': 'L-14', 'Trade routes': 'Rimma Trade Route'}, 'Societal information': {'Native species': 'Vratix', 'Affiliation': 'First Order'}}","Thyferra was a planet located in the galaxy's Inner Rim, on the Rimma Trade Route. It was the homeworld of the Vratix species. Arvel Crynyd piloted Z-95 Headhunters for a bacta cartel on the world. Following the Battle of Exegol in 35 ABY, Thyferra was in open rebellion against the First Order.
","['34_ABY', 'Uprising_against_the_First_Order', 'Standard_Galactic_Grid', 'Planet', 'The_galaxy', 'Homeworld', 'Vratixia_renanicus', 'Hosnian_Cataclysm', '35_ABY', 'Battle_of_Exegol', 'Canon', 'Uprising_on_Thyferra', 'Arvel_Crynyd', 'First_Order', 'Rimma_Trade_Route', 'Inner_Rim', 'Galactic_calendar', 'Species', 'Thyferran_bacta_cartel', 'Z-95_Headhunter', 'Standard_year', 'Pilot', 'Vratix']",0,1
Tibrin,1073.75,-12023.02,0.08732259132,24.58407574,382999814,Mid Rim,Hadar Sector,L18,http://starwars.wikia.com/wiki/Tibrin,1709.0,,https://starwars.fandom.com/wiki/Tibrin,Tibrin,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Sector': 'Hadar sector', 'Suns': '3', 'Moons': 'At least 1', 'Grid coordinates': 'L-18'}, 'Physical information': {'Primary terrain': 'Oceans', 'Fauna': ['Fire-coral', 'Saberfish']}, 'Societal information': {'Native species': 'Ishi Tib', 'Primary language(s)': 'Ishi Tibrin', 'Government': 'Tibrin government', 'Major cities': 'Tibrina ', 'Affiliation': 'Galactic Empire'}}","Tibrin was a aquatic planet covered in phosphorescent seas with towering coral reefs as tall as the sky located on the edge of the Hadar sector, in a trinary star system, within the galaxy's Mid Rim. It was the homeworld of the Ishi Tib species.
","['Star_system', 'Saberfish', 'Clone_Captain', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Planet', 'CC-2224', 'Ocean', 'Tibrin_government', 'Leia_Skywalker_Organa_Solo', 'The_galaxy', 'Battle_of_Yavin', 'Alliance_to_Restore_the_Republic', 'Ishi_Tib', 'Sexes', 'Sata_Neek', 'Homeworld', 'Naboo', 'Jedi', 'Rex', 'Mission_to_Tibrin', 'Jedi_Order', 'Coral', 'Luke_Skywalker', 'Tibrina', 'Water', 'Tadd', 'Hadar_sector', 'Canon', 'Clone_Commander', 'Ishi_Tibrin', 'Time', 'Liddle', 'Species', 'Trinary_star', 'House_Berenko', 'Clone_Wars', 'Capital', 'Mid_Rim', 'Pilot']",0,0
Tierfon,5002.62,3123.94,0.08728340809,24.58634168,383000370,Expansion Region,Dentari Sector,O7,http://starwars.wikia.com/wiki/Tierfon,1159.0,,https://starwars.fandom.com/wiki/Tierfon,Tierfon,False,"{'Astrographical information': {'Region': 'Mid Rim'}, 'Physical information': {'Points of interest': 'Tierfon launch base'}, 'Societal information': {'Native species': 'Human', 'Affiliation': 'Alliance to Restore the Republic'}}","Tierfon was a planet in the Mid Rim that was considered a Rebel Alliance starfighter hub that was at least a level five during the early rebellion against the Galactic Empire. Tierfon was included in a map of the galaxy that listed safe worlds, starfighter hubs at level five or higher, regional headquarters and operations sectors, and deep space caches. The map was later included in The Rebel Files
","['Safe_world', 'Tierfon_Yellow_Aces', 'Alliance_to_Restore_the_Republic', 'The_Rebel_Files', 'Human', 'Galaxy', 'Early_rebellion_against_the_Galactic_Empire', 'Galactic_Empire', 'Rebel_pilot', 'Canon', 'Mid_Rim', 'Starfighter', 'Imperial_Military']",1,1
Tinoon,-991.0,-13113.74,0.0873431834,24.58391257,383000225,Outer Rim,Anoat Sector,K18,http://starwars.wikia.com/wiki/Tinoon,403.0,,https://starwars.fandom.com/wiki/Tinoon,Tinoon,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Anoat sector'}, 'Societal information': {'Affiliation': 'Galactic Empire'}}","Tinoon was a planet located in the Anoat sector of the Outer Rim Territories. Months into the blockade of the sector by the Galactic Empire, a Rebel cargo filled with foodstuffs and armor was impounded at the Tinoon spaceport.
","['Anoat_sector', 'Alliance_to_Restore_the_Republic', 'Outer_Rim_Territories', 'Sector', 'Galactic_Empire', 'Planet', 'Foodstuff', 'Spaceport', 'The_Smuggler', 'Standard_month', 'Freighter', 'Canon', 'Armor', 'Iron_Blockade']",1,1
Tinta,5274.86,835.31,0.087280693,24.58599931,383000221,Inner Rim,Hapes Cluster Sector,O9,http://starwars.wikia.com/wiki/Tinta,1371.0,,https://starwars.fandom.com/wiki/Tinta,Tinta,False,"{'Production information': {'Type': 'Toy', 'Owners': 'Jyn Erso', 'Locations': ['Erso homestead', ""Lah'mu""]}}","Tinta first appeared as a prop in the film Rogue One: A Star Wars Story, which was released in North America on December 16, 2016. The prop was not identified in the film, but received a name in the Star Wars: Rogue One: The Ultimate Visual Guide, which was written by Pablo Hidalgo and released alongside the film.
","['Standard_year', 'Tauntaun', 'Sexes', 'Galen_Walton_Erso', 'Water', 'Lah%27mu', 'Planet', 'Galactic_Empire', 'Color', '13_BBY', 'Erso_homestead', 'Jyn_Erso', 'Canon', 'Erso_family', 'Lizard', 'Lyra_Erso']",0,0
Tirahnn,3936.91,1792.53,0.08729403658,24.5861425,382999715,Inner Rim,Zeemacht Cluster Sector,N8,http://starwars.wikia.com/wiki/Tirahnn,1273.0,,https://starwars.fandom.com/wiki/Tirahnn,Tirahnn,False,"{'Astrographical information': {'Region': 'Inner Rim', 'Grid coordinates': 'N-8', 'Trade routes': 'Perlemian Trade Route'}, 'Societal information': {'Affiliation': 'Galactic Empire'}}","Tirahnn was an Imperial astronomical object located in the galaxy's Inner Rim along the Perlemian Trade Route. A thug working for the Gray Syndicate, while examining Merei Spanjaf, mentioned having seen someone with a hidden transmitter once during a gang war on Tirahnn. The thug, trying to scare her, suggested opening her skull to check.
","['Inner_Rim', 'Transmitter', 'Merei_Spanjaf', 'Gray_Syndicate', 'Perlemian_Trade_Route', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Togoria,7101.98,1094.44,0.08726247085,24.58603807,382999711,Mid Rim,Taldot Sector,P9,http://starwars.wikia.com/wiki/Togoria,1940.0,,https://starwars.fandom.com/wiki/Togoria,Togoria,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'P-9'}}","Togoria was an astronomical object located in the galaxy's Mid Rim.
","['Mid_Rim', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Tokmia,-1175.79,-12929.72,0.08734502634,24.5839401,383000044,Outer Rim,Anoat Sector,K18,http://starwars.wikia.com/wiki/Tokmia,422.0,,https://starwars.fandom.com/wiki/Tokmia,Tokmia,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Anoat sector'}, 'Societal information': {'Major exports': 'Crystals', 'Affiliation': 'Figg Excavations'}}","Tokmia was a planet located in the Anoat sector of the galaxy's Outer Rim Territories. Figg Excavations mined the world for crystals, though they eventually abandoned it, leaving behind some crystals guarded by a still-active security system.
","['Anoat_sector', 'Figg_Excavations', 'Alliance_to_Restore_the_Republic', 'Battle_of_Endor', 'Outer_Rim_Territories', 'Mining', 'Crystal', 'Sector', 'Galactic_Empire', 'Planet', 'Iron_Blockade', 'The_Smuggler', 'Canon', 'The_galaxy']",0,0
Toola,11697.07,6959.01,0.0872166433,24.5869154,383000104,Outer Rim,Nilgaard Sector,S5,http://starwars.wikia.com/wiki/Toola,770.0,,https://starwars.fandom.com/wiki/Toola,Toola,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'S-5'}, 'Physical information': {'Climate': 'Frigid', 'Fauna': 'Mastmot'}, 'Societal information': {'Native species': 'Whiphid'}}","Toola was a frigid planet located in the galaxy's Outer Rim Territories that was the homeworld of both the sentient Whiphid species and massive beast of burden known as mastmots. The Galactic Republic's clone cold assault troopers served on this frozen world during the Clone Wars and Jedi Master Quinlan Vos mistakenly believed it home to a Separatist supply base. J'Quille, a male Whiphid who worked as a bounty hunter, hailed from Toola.
","['Standard_Galactic_Grid', 'Planet', 'Galactic_Republic', 'The_galaxy', 'Bounty_hunter', 'Sexes', 'Homeworld', 'Mace_Windu', 'Quinlan_Vos', 'J%27Quille', 'Mastmot', 'Outer_Rim_Territories', 'Jedi_Master', 'Canon', 'Sentience', 'Species', 'Confederacy_of_Independent_Systems', 'Clone_Wars', 'Clone_cold_assault_trooper', 'Whiphid']",0,1
Toong'l,13290.42,3389.87,0.08720075257,24.58638146,383000079,Outer Rim,Jubilar Sector,T7,http://starwars.wikia.com/wiki/Toong%27L,899.0,,https://starwars.fandom.com/wiki/Toong%27l,Toong'l,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'T-7'}}","Toong'l was an astronomical object located in the Outer Rim Territories of the galaxy, positioned at the coordinates T-7 on the Standard Galactic Grid.
","['Outer_Rim_Territories', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Toprawa,6138.14,6648.74,0.08727208337,24.58686898,382999997,Outer Rim,Kalamith Sector,P5,http://starwars.wikia.com/wiki/Toprawa,629.0,,https://starwars.fandom.com/wiki/Toprawa,Toprawa,False,"{'Astrographical information': {'Region': ['Outer Rim Territories', 'New Territories'], 'Grid coordinates': 'P-5', 'Trade routes': 'Hydian Way'}, 'Physical information': {'Points of interest': 'Sila Kott flight school'}, 'Societal information': {'Immigrated species': 'Humans'}}","Toprawa was a planet located in the regions known as the Outer Rim Territories and the New Territories, in the grid square P-5 of the Standard Galactic Grid. It was connected to the locations Feriae Junction and Pho Ph'eah by the Hydian Way hyperspace route.
","['Sila_Kott', 'Battle_of_Endor', 'Pho_Ph%27eah', 'Standard_Galactic_Grid', 'Planet', 'Rebel_pilot', 'Yavin_system', 'The_galaxy', 'Sila_Kott_flight_school', 'Alliance_to_Restore_the_Republic', 'Sexes', 'Homeworld', 'New_Territories', 'Feriae_Junction', 'Outer_Rim_Territories', 'Human', '4_ABY', 'Map', 'Canon', 'Hyperspace_route', 'Hydian_Way', 'Death']",0,0
Tosste,505.28,-14839.95,0.08732826076,24.58365433,383000482,Outer Rim,Atravis Sector,L19,http://starwars.wikia.com/wiki/Tosste,357.0,,https://starwars.fandom.com/wiki/Tosste,Tosste,False,{'Societal information': {'Affiliation': 'Galactic Empire'}},"Tosste was a location within the Galactic Empire. In describing early Imperial history in his Strategy and Tactics class at the officer's academy on the planet Arkanis, Colonel Julyan taught his students that it was on Tosste that Admiral Terrinald Screed and the Imperial Navy smashed the Iska pirates that they had driven from Fanha.
","['Julyan', 'Arkanis_Academy', 'Iska_pirates', 'Arkanis', 'Galactic_Empire', 'Planet', 'Imperial_Navy', 'Colonel', 'Strategy_and_Tactics', 'Terrinald_Screed', 'Admiral', 'Canon', 'Imperial_cadet', 'Fanha']",1,0
Toydaria,10070.35,-2562.2,0.08723286683,24.58549105,383000498,Hutt Space,Hutt Space Sector,R11,http://starwars.wikia.com/wiki/Toydaria,1501.0,,https://starwars.fandom.com/wiki/Toydaria,Toydaria,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Sector': 'Hutt Space', 'System': 'Toydaria system', 'Grid coordinates': 'R-11', 'Trade routes': 'Shag Pabol', 'Rotation period': '21 standard hours', 'Orbital period': '184 standard days'}, 'Physical information': {'Atmosphere': 'Foggy', 'Climate': 'Temperate', 'Primary terrain': ['Forests', 'Mountains', 'Swamps'], 'Points of interest': ['Church of Toydaria', 'Leleen River', 'Royal Detention Center', 'Toydarian Royal Palace', 'Windswept Lakes'], 'Flora': ['Algae', 'Annra plant', ""N'Omis flower""]}, 'Societal information': {'Native species': 'Toydarian', 'Primary language(s)': ['Galactic Basic', 'Toydarian', 'Huttese'], 'Government': 'Fuedal monarchy', 'Population': ['11 million', '79% Toydarian', '18% Hutt', '3% other'], 'Major cities': ['Arnel', 'Riar', 'Royal City', 'Toydor'], 'Major imports': ['Consumables', 'technology'], 'Major exports': ['Consumables', 'labor'], 'Affiliation': ['Hutt Clan', 'Galactic Republic']}}","Toydaria was the homeworld of the Toydarian species, located in Hutt Space.
","['Toydarian_Royal_Palace', 'Galactic_Basic', 'Temperature', 'Leleen_River', 'Atmosphere', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Planet', 'City', 'Standard_day', 'Color', 'Senator', 'Showdown_at_Toydaria', 'Algae', 'Hutt', 'Obi-Wan_Kenobi', 'Jar_Jar_Binks', 'Standard_decade', 'Galactic_Republic', 'Monarchy', 'Hutt_Space', 'Royal_City_(Toydaria)', 'Clan_bell', 'Homeworld', 'Katuunko', 'Twi%27lek', 'Realspace', 'Mountain', 'Riar', 'Toydarian', 'Arnel', 'Annra_plant', 'Dooku', 'Toydor', 'Toydarian_(language)', 'The_Matter_of_Using_Toydarian_Territory_to_Aid_the_Shipment_of_Relief_Supplies_to_the_Citizens_of_Ryloth', 'Jedi_Master', 'Jedi_Knight', 'Force_lightning', 'Church_of_Toydaria', 'N%27Omis_flower', 'Toydaria_system', 'Canon', 'Politics', 'Lott_Dod', 'Toydarian_kingdom', 'Anakin_Skywalker', 'Battle_of_Ryloth', 'Swamp', 'Savage_Opress', 'Species', 'Huttese', 'Confederacy_of_Independent_Systems', 'Hutt_Clan', 'Windswept_Lakes', 'Shag_Pabol', 'Clone_Wars', 'Trade_Federation', 'Count', 'Junior_Representative', 'Forest', 'Standard_hour', 'Death', 'Mid_Rim', 'King', 'Ryloth']",0,0
Trandosha,7105.42,196.89,0.08726243654,24.5859038,382999502,Mid Rim,Mytaranor Sector,P9,http://starwars.wikia.com/wiki/Trandosha,2073.0,,https://starwars.fandom.com/wiki/Trandosha,Trandosha,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Sector': 'Mytaranor sector', 'System': 'Kashyyyk system', 'Suns': '1', 'Moons': 'Wasskah', 'Grid coordinates': 'P-9'}, 'Physical information': {'Climate': 'Temperate', 'Primary terrain': ['Forests', 'Jungles', 'Plains'], 'Points of interest': 'The Scorch', 'Fauna': ['Doshian jellyfish', 'Trandoshan hunting hound']}, 'Societal information': {'Native species': 'Trandoshans', 'Demonym': ['Doshian', 'Trandoshan'], 'Affiliation': 'Galactic Republic'}}","Trandosha, also known simply as Dosh, was an arboreal planet located in the galaxy's Mid Rim and the homeworld of the Trandoshan species. It was orbited by Wasskah, a verdant moon, and was positioned in the same star system as Kashyyyk, the homeworld of the Trandoshans' fierce rivals, the Wookiees. The feared Trandoshan bounty hunter Bossk hailed from Trandosha.
","['Star_system', 'Garnac', 'Captain', 'Temperature', 'Doshian_jellyfish', 'Planet', 'Standard_Galactic_Grid', 'Doshanalawook', 'Big_game_hunter', 'Color', 'Security_droid', 'Kashyyyk', 'Bossk', 'Galactic_Republic', 'Star', 'The_galaxy', 'Battle_of_Yavin', 'Bounty_hunter', 'Dog', 'Jellyfish', 'Homeworld', 'Restaurant', 'Mytaranor_sector', 'Feresk_Tssat', 'Jedi', 'Egg', 'Starship', 'Jedi_Order', 'Technician', 'Humanoid', '0_BBY', 'Realspace', 'Moon', 'Jungle', 'Resistance', 'Scavenger', 'Dosh', 'Canon', 'Reptile', 'Droid', 'Wasskah', 'Gha_Nachkt', 'Orbit', 'Wookiee', 'Hunting', 'Sentience', '28_ABY', 'Trandoshan', 'Tree', 'Species', 'Unidentified_droid_repair_technician', 'Standard_year', 'J-4X', 'Kashyyyk_system', 'Trandoshan_hunting_hound', 'The_Scorch', 'Mouth', 'Forest', 'The_Light_You_Bring', 'Mid_Rim', 'Pilot']",0,0
Trasse,8371.84,2179.28,0.08724980634,24.58620036,383000468,Mid Rim,Sarka Sector,Q8,http://starwars.wikia.com/wiki/Trasse,1890.0,,https://starwars.fandom.com/wiki/Trasse,Trasse,False,"{'Astrographical information': {'Region': 'Mid Rim'}, 'Societal information': {'Affiliation': ['Alliance to Restore the Republic', 'Mid Rim revolutionaries']}}","Trasse was a planet in the Mid Rim. During the Galactic Civil War between the Galactic Empire and the Alliance to Restore the Republic, the Alliance was forced to retreat from its failed Mid Rim Offensive, an operation by the Alliance and the Mid Rim revolutionaries to take control of the Mid Rim. The Alliance was forced to retreat from many worlds including Jeyell, Durkteel, Ord Tiddell, Charros IV, and Pothor. Several revolutionaries evacuated with Alliance forces, although many decided to remain on their planets to harass the Empire.
","['Durkteel', 'Jeyell', 'Alliance_to_Restore_the_Republic', 'Mid_Rim_Retreat', 'Ord_Tiddell', 'Pothor', 'Galactic_Civil_War', 'Planet', 'Galactic_Empire', 'Canon', 'Charros_IV', 'Mid_Rim', 'Mid_Rim_revolutionaries']",1,1
Trenwyth,-4278.2,-10448.33,0.08737596715,24.5843113,382999883,Outer Rim,Stensen Sector,I16,http://starwars.wikia.com/wiki/Trenwyth,280.0,,https://starwars.fandom.com/wiki/Trenwyth,Trenwyth,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'I-16'}, 'Societal information': {'Native species': 'Flesh-eating daggerworm'}}","Trenwyth was an astronomical object located in the the galaxy's Mid Rim that was the homeworld of flesh-eating daggerworms, a species of parasitic worm that could infest happabores.
","['Happabore', 'Species', 'Flesh-eating_daggerworm', 'Homeworld', 'Standard_Galactic_Grid', 'Parasite', 'Worm', 'Canon', 'Mid_Rim', 'The_galaxy']",0,0
Trian,10256.59,9445.62,0.08723100943,24.58728739,383000222,Wild Space,Trianii Sector,R3,http://starwars.wikia.com/wiki/Trian,2021.0,,https://starwars.fandom.com/wiki/Trian,Trian,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'R-3'}}","Trian was an astronomical object located in the galaxy's Outer Rim Territories.
","['Outer_Rim_Territories', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Triffis,5752.81,-8352.25,0.08727592633,24.58462487,382999900,Mid Rim,Hevvrol Sector,O15,http://starwars.wikia.com/wiki/Triffis,1770.0,,https://starwars.fandom.com/wiki/Triffis,Triffis,False,{},"Triffis was a planet within the galaxy. It was the homeworld of the Triffian podracer Ebe E. Endocott.
","['The_galaxy', 'Ebe_E._Endocott', 'Homeworld', 'Planet', 'Canon', 'Podracer', 'Triffian']",0,0
Trigalis,6143.89,-11158.93,0.08727202603,24.584205,382999928,Outer Rim,Cadavine Sector,P17,http://starwars.wikia.com/wiki/Trigalis,465.0,,https://starwars.fandom.com/wiki/Trigalis,Trigalis,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'P-17'}}","Trigalis was an astronomical object located in the Outer Rim Territories of the galaxy, connected to Farstine and Vergesso by hyperspace routes, and positioned at the coordinates P-17 on the Standard Galactic Grid.
","['Farstine', 'Outer_Rim_Territories', 'Standard_Galactic_Grid', 'Hyperspace_route', 'Vergesso', 'Canon', 'The_galaxy']",0,0
Trindello,-5026.45,-10232.78,0.08738342957,24.58434355,382999576,Outer Rim,Moddell Sector,H16,http://starwars.wikia.com/wiki/Trindello,302.0,,https://starwars.fandom.com/wiki/Trindello,Trindello,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Moddell sector', 'System': 'Trindello system'}}","Trindello was an astronomical object located in the Trindello system of the Outer Rim Territories' Moddell sector.
","['Outer_Rim_Territories', 'Moddell_sector', 'Canon', 'Trindello_system']",0,0
Triton,2403.25,-13282.89,0.08730933201,24.58388726,382999413,Outer Rim,Mayagil Sector,M18,http://starwars.wikia.com/wiki/Triton,438.0,,https://starwars.fandom.com/wiki/Triton,Triton,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'M-18', 'Trade routes': 'Rimma Trade Route'}}","Triton was an astronomical object in the galaxy's Outer Rim Territories, situated on the Rimma Trade Route.
","['Outer_Rim_Territories', 'Standard_Galactic_Grid', 'Canon', 'Rimma_Trade_Route', 'The_galaxy']",0,0
Trogan,10118.55,4263.27,0.08723238613,24.58651212,382999946,Outer Rim,Jospro Sector,R7,http://starwars.wikia.com/wiki/Trogan,935.0,,https://starwars.fandom.com/wiki/Trogan,Trogan,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'R-7'}, 'Physical information': {'Points of interest': 'Trogan Imperial outpost'}, 'Societal information': {'Affiliation': 'Galactic Empire'}}","Trogan was an astronomical object located in the galaxy's Outer Rim Territories. It housed an Imperial outpost and was located close to the Galidraan system. When the Imperial corvette Carrion Spike was stolen and attacked Galidraan Station, Moff Wilhuff Tarkin requested a list of all nearby Imperial resources the ship might next attack; Trogan and its outpost were amongst those included in the list given to him.
","['Corvette', 'Moff', 'Trogan_Imperial_outpost', 'Outer_Rim_Territories', 'Galidraan_Station', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Wilhuff_Tarkin', 'Galidraan_system', 'Canon', 'Carrion_Spike', 'Attack_on_Galidraan_Station', 'Starship', 'Mission_to_Murkhana', 'The_galaxy']",0,0
Troiken,11423.88,7505.4,0.08721936787,24.58699714,382999819,Outer Rim,Colundra Sector,S4,http://starwars.wikia.com/wiki/Troiken,722.0,,https://starwars.fandom.com/wiki/Troiken,Troiken,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'S-5'}, 'Physical information': {'Class': 'Terrestrial', 'Atmosphere': 'Breathable', 'Primary terrain': 'Forests'}, 'Societal information': {'Native species': 'Xexto', 'Immigrated species': 'Gozzo', 'Affiliation': 'Pyke Syndicate'}}","Troiken was a planet located in the Outer Rim Territories region of the galaxy that was the homeworld of the Xexto species. It was also home to raw spice mining operations, controlled by the Pyke Syndicate.
","['Spice', 'Gozzo', 'Atmosphere', 'Planet', 'The_galaxy', 'Gasgano', 'Sexes', 'Homeworld', 'Limb', 'Podracer_(profession)', 'Pyke_Syndicate', 'Outer_Rim_Territories', 'Ferpil_Wallaway', 'Canon', 'Xexto', 'Podracer', 'Species', 'Slingshot', 'Forest']",0,0
Tshindral,2281.53,-11177.88,0.08731054595,24.58420217,382999469,Mid Rim,Ado Sector,M17,http://starwars.wikia.com/wiki/Tshindral,1704.0,,https://starwars.fandom.com/wiki/Tshindral,Tshindral,False,{'Astrographical information': {'Trade routes': 'Rimma Trade Route'}},"Tshindral was one of a number of locations on the Rimma Trade Route that housed manufacturing facilities, spacedocks, and shipping lanes. In 3 ABY, the Rebel Alliance's 61st Mobile Infantry attacked numerous targets along the trade route. The Imperial Captain Tabor Seitaron, who was tracking the rebels, predicted Tshindral as one of their next possible targets, alongside the planets Sullust and Malastare. He prepared Tshindral and the other two locations for an attack, and the 61st ultimately targeted Sullust.
","['Captain', 'Galactic_Empire', 'Planet', 'Operation_Ringbreaker', 'Malastare', 'Alliance_to_Restore_the_Republic', 'Sexes', 'Tabor_Seitaron', 'Canon', 'Rimma_Trade_Route', '61st_Mobile_Infantry', '3_ABY', 'Standard_year', 'Siege_of_Inyusu_Tor', 'Clone_Wars', 'Hyperspace_route', '19_BBY', 'Mission_to_Mustafar', 'Sullust', 'Space_station']",0,1
Tund,14333.16,2181.67,0.08719035316,24.58620072,383000170,Outer Rim,Centrality Sector,U8,http://starwars.wikia.com/wiki/Tund,910.0,,https://starwars.fandom.com/wiki/Tund,Tund,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Centrality', 'System': 'Tund system', 'Grid coordinates': 'U-8'}, 'Societal information': {'Native species': 'Toong'}}","Tund was a hidden planet located in the mysterious Tund system, within the Centrality sector of the galaxy's Outer Rim Territories, in grid square U-8 on the Standard Galactic Grid. It was the homeworld of the Toong species and became home to Ben Quadinaros, a Toong Podracer pilot that claimed to be from the Tund system.
","['Star_system', 'Species', 'Outer_Rim_Territories', 'Sector', 'Toong', 'Homeworld', 'Standard_Galactic_Grid', 'Tund_system', 'Planet', 'Ben_Quadinaros', 'Podracer_(profession)', 'Sorcerers_of_Tund', 'Dark_side_of_the_Force', 'Canon', 'Centrality', 'Podracer', 'The_galaxy']",0,0
Turkana,13135.75,5637.7,0.08720229512,24.58671773,383000290,Outer Rim,Pakuuni Sector,T6,http://starwars.wikia.com/wiki/Turkana,1017.0,,https://starwars.fandom.com/wiki/Turkana,Turkana,False,"{'General information': {'Location': 'Outer Rim Territories'}, 'Chronological and political information': {'Affiliation': 'Alliance to Restore the Republic'}}","Turkana was a location in the galaxy that served as an Alliance to Restore the Republic regional headquarters and operations sector during the early rebellion against the Galactic Empire. Turkana was included in a map of the galaxy that listed safe worlds, starfighter hubs at level five or higher, regional headquarters and operations sectors, and deep space caches.
","['Safe_world', 'Alliance_to_Restore_the_Republic', 'Outer_Rim_Territories', 'Galaxy', 'Early_rebellion_against_the_Galactic_Empire', 'Canon', 'Starfighter', 'The_galaxy']",1,1
Tynna,4307.03,-6074.33,0.08729034532,24.58496564,382999576,Expansion Region,Tynna Sector,N14,http://starwars.wikia.com/wiki/Tynna,1094.0,,https://starwars.fandom.com/wiki/Tynna,Tynna,False,"{'Astrographical information': {'Region': 'Expansion Region', 'Grid coordinates': 'N-14'}, 'Societal information': {'Native species': 'Tynnan', 'Affiliation': ['Confederacy of Independent Systems', 'Galactic Republic', 'Galactic Empire']}}","Tynna was a planet located in the galaxy's Expansion Region. During the Clone Wars, Tynna was occupied by the Separatists. Republic High Command sent at least one commando squad to the planet to coordinate with local freedom fighters, an operation that was somewhat successful. By the closing actions of the Clone Wars, it was represented in the Galactic Senate by Senator Streamdrinker. During the early stages of the Galactic Empire's reign, Streamdrinker represented the planet in the Imperial Senate until they were arrested by Imperial Intelligence one day after the creation of the Empire.
","['Deep_Fathom', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Planet', 'Standard_day', 'Senator', 'Galactic_Republic', 'The_galaxy', 'Proclamation_of_the_New_Order', 'Commando', 'Early_rebellion_against_the_Galactic_Empire', 'Senatorial_arrests', 'Canon', 'Tynnan', 'Expansion_Region', 'Galactic_Senate', 'Republic_High_Command', 'Confederacy_of_Independent_Systems', 'Squad', 'Clone_Wars', 'Imperial_Intelligence', 'Imperial_Senate', 'Streamdrinker', 'Imperial_Era', 'Saltbite', 'Cloning']",1,0
